"Datum";"Steiermark"
"2021-02-21";"31.770660164764116"
"2021-02-20";"31.788962783201494"
"2021-02-19";"31.892697466467958"
"2021-02-18";"31.980227681246255"
"2021-02-17";"32.032088582565954"
"2021-02-16";"32.06731862633614"
"2021-02-15";"32.17260373186956"
"2021-02-14";"32.14394982407833"
"2021-02-13";"32.26365000577167"
"2021-02-12";"32.34022846557579"
"2021-02-11";"32.37604985098889"
"2021-02-10";"32.382211164671126"
"2021-02-09";"32.31920589327237"
"2021-02-08";"32.28845663140126"
"2021-02-07";"32.30511481225978"
"2021-02-06";"32.25742691676714"
"2021-02-05";"32.325876566714264"
"2021-02-04";"32.450845634375185"
"2021-02-03";"32.52260180814466"
"2021-02-02";"32.612627094803685"
"2021-02-01";"32.567630361436045"
"2021-01-31";"32.54407856026944"
"2021-01-30";"32.48458203578189"
"2021-01-29";"32.51434756857219"
"2021-01-28";"32.55002565418163"
"2021-01-27";"32.6214794181368"
"2021-01-26";"32.457048230180085"
"2021-01-25";"32.45212323064113"
"2021-01-24";"32.421246263508856"
"2021-01-23";"32.29792849213497"
"2021-01-22";"32.35578743636134"
"2021-01-21";"32.415630550621664"
"2021-01-20";"32.482154996600954"
"2021-01-19";"32.47903373807644"
"2021-01-18";"32.4481879165863"
"2021-01-17";"32.34895575678059"
"2021-01-16";"32.0621864300941"
"2021-01-15";"32.12834039609098"
"2021-01-14";"32.2286012526096"
"2021-01-13";"32.153919986039"
"2021-01-12";"32.16694403083122"
"2021-01-11";"32.24596097819369"
"2021-01-10";"32.10561349012647"
"2021-01-09";"31.949735980215227"
"2021-01-08";"32.0639040544169"
"2021-01-07";"32.16934556685228"
"2021-01-06";"32.11456843920928"
"2021-01-05";"32.075557786193365"
"2021-01-04";"31.95307108350587"
"2021-01-03";"31.77067643037564"
"2021-01-02";"32.64572735333925"
"2021-01-01";"31.441088958133218"
"2020-12-31";"31.377899045020467"
"2020-12-30";"31.414107962340918"
"2020-12-29";"31.528951262590102"
"2020-12-28";"31.440626883664855"
"2020-12-27";"30.867933664205303"
"2020-12-26";"30.26031159614029"
"2020-12-25";"30.80638079906337"
"2020-12-24";"30.100171023698998"
"2020-12-23";"30.062784685461036"
"2020-12-22";"29.888261204987185"
"2020-12-21";"29.05678368002409"
"2020-12-20";"28.372563907871424"
"2020-12-19";"26.64366007764724"
"2020-12-18";"25.142798857609137"
"2020-12-17";"24.392762189927986"
"2020-12-16";"23.495508593384912"
"2020-12-15";"22.71008786796339"
"2020-12-14";"22.19341868585335"
"2020-12-13";"22.122004589848963"
"2020-12-12";"21.048934043070606"
"2020-12-11";"20.966246796444732"
"2020-12-10";"20.56178220561782"
"2020-12-09";"20.10205225972861"
"2020-12-08";"19.478683704625126"
"2020-12-07";"19.170969674492913"
"2020-12-06";"19.1308864265928"
"2020-12-05";"18.833430063842133"
"2020-12-04";"18.666039566124812"
