"Datum";"Tirol"
"2021-07-03";"10.870597170796545"
"2021-07-02";"10.870597170796545"
"2021-07-01";"10.870769182081428"
"2021-06-30";"10.871457281660945"
"2021-06-29";"10.856491738937773"
"2021-06-28";"10.855289184270909"
"2021-06-27";"10.852198123803648"
"2021-06-26";"10.85013839462238"
"2021-06-25";"10.850653253614247"
"2021-06-24";"10.851339808282452"
"2021-06-23";"10.851683118197924"
"2021-06-22";"10.836207169297941"
"2021-06-21";"10.83637859301093"
"2021-06-20";"10.83826461187937"
"2021-06-19";"10.839979744271426"
"2021-06-18";"10.841180659966763"
"2021-06-17";"10.842896715472893"
"2021-06-16";"10.84392660957115"
"2021-06-15";"10.846330456812604"
"2021-06-14";"10.847361003341305"
"2021-06-13";"10.849594526102383"
"2021-06-12";"10.851828968838616"
"2021-06-11";"10.841654778887305"
"2021-06-10";"10.84388921476925"
"2021-06-09";"10.849565382907176"
"2021-06-08";"10.85524749646887"
"2021-06-07";"10.859900927219611"
"2021-06-06";"10.867665517405742"
"2021-06-05";"10.876997694203705"
"2021-06-04";"10.884267141925115"
"2021-06-03";"10.892413529524173"
"2021-06-02";"10.900050994390616"
"2021-06-01";"10.90909090909091"
"2021-05-31";"10.919191596692315"
"2021-05-30";"11.002464680960742"
"2021-05-29";"10.936825442509713"
"2021-05-28";"10.941374070223146"
"2021-05-27";"10.956095529464529"
"2021-05-26";"10.949548711864951"
"2021-05-25";"10.960794697735626"
"2021-05-24";"10.972063808253948"
"2021-05-23";"10.978236409811297"
"2021-05-22";"10.96974473629184"
"2021-05-21";"10.974334218360287"
"2021-05-20";"10.989365130518852"
"2021-05-19";"10.985288424312815"
"2021-05-18";"10.967002083568879"
"2021-05-17";"10.981013681793188"
"2021-05-17";"10.981013681793188"
"2021-05-16";"11.002900617393982"
"2021-05-15";"11.010394201300493"
"2021-05-14";"11.016825401976213"
"2021-05-13";"11.029352045871708"
"2021-05-12";"11.020089721084455"
"2021-05-11";"11.04720316751666"
"2021-05-10";"11.062343976896344"
"2021-05-09";"11.103286769402093"
"2021-05-08";"11.108923238489055"
"2021-05-07";"11.11111111111111"
"2021-05-06";"11.12608466999737"
"2021-05-05";"11.150824370398432"
"2021-05-04";"11.155601693937747"
"2021-05-03";"11.18028834244381"
"2021-05-02";"11.186053063321346"
"2021-05-01";"11.206481496853883"
"2021-04-30";"11.242317749537815"
"2021-04-29";"11.234079489875974"
"2021-04-28";"11.255338748848505"
"2021-04-27";"11.281102891728311"
"2021-04-26";"11.291520388873886"
"2021-04-25";"11.33014937506351"
"2021-04-24";"11.33529042439463"
"2021-04-23";"11.368664692467409"
"2021-04-22";"11.385166851583168"
"2021-04-21";"11.380190926697175"
"2021-04-20";"11.419726545704703"
"2021-04-19";"11.495445037943611"
"2021-04-18";"11.49784632485758"
"2021-04-17";"11.535914683023734"
"2021-04-16";"11.571201342399188"
"2021-04-15";"11.618111618111618"
"2021-04-14";"11.66931077031553"
"2021-04-13";"11.683690630034166"
"2021-04-12";"11.722849773192209"
"2021-04-11";"11.725024092515259"
"2021-04-10";"11.749323876560457"
"2021-04-09";"11.779493625426468"
"2021-04-08";"11.802014450710825"
"2021-04-07";"11.84641261688159"
"2021-04-06";"11.82453909726637"
"2021-04-05";"11.797957695113057"
"2021-04-03";"11.831710453793864"
"2021-04-02";"11.866811623578839"
"2021-04-01";"11.920627869095217"
"2021-03-31";"11.96647899362655"
"2021-03-30";"12.025919217194824"
"2021-03-29";"12.068997879009704"
"2021-03-28";"12.095708948182814"
"2021-03-27";"12.150046439335064"
"2021-03-26";"12.200460610213366"
"2021-03-25";"12.261241067494302"
"2021-03-24";"12.278571290888413"
"2021-03-23";"12.345918288239398"
"2021-03-22";"12.387277720429271"
"2021-03-21";"12.431587177482408"
"2021-03-20";"12.436737416140296"
"2021-03-19";"12.486705794304171"
"2021-03-18";"12.595108965572045"
"2021-03-17";"12.648126720663926"
"2021-03-16";"12.699557318270136"
"2021-03-15";"12.725152782245095"
"2021-03-14";"12.785812393956533"
"2021-03-13";"12.829347385488449"
"2021-03-12";"12.883660343564276"
"2021-03-11";"12.92812940383555"
"2021-03-10";"12.971843108324112"
"2021-03-09";"13.01505057981742"
"2021-03-08";"13.042134542083033"
"2021-03-07";"13.085000826856293"
"2021-03-06";"13.088137839628894"
"2021-03-05";"13.122378638760848"
"2021-03-04";"13.129421556387848"
"2021-03-03";"13.099161486796545"
"2021-03-02";"13.130065126798316"
"2021-03-01";"13.181130171543895"
"2021-02-28";"13.213352440360785"
"2021-02-27";"13.2404181184669"
"2021-02-26";"13.268437202412443"
"2021-02-25";"13.297421106209704"
"2021-02-24";"13.33872271624899"
"2021-02-23";"13.216516382085226"
"2021-02-22";"13.267424193789989"
"2021-02-21";"13.296161269568948"
"2021-02-20";"13.235357311675477"
"2021-02-19";"13.263855992420654"
"2021-02-18";"13.260311779037927"
"2021-02-17";"13.212524868090997"
"2021-02-16";"13.21003963011889"
"2021-02-15";"13.221023381021645"
"2021-02-14";"13.204550892993105"
"2021-02-13";"13.207218202423503"
"2021-02-12";"13.225377010541017"
"2021-02-11";"13.249666571922075"
"2021-02-10";"13.178379563644336"
"2021-02-09";"13.215180966621224"
"2021-02-08";"13.162536378869389"
"2021-02-07";"13.139878980610398"
"2021-02-06";"13.13578062804069"
"2021-02-05";"13.16927169936814"
"2021-02-04";"13.1742646405403"
"2021-02-03";"13.208009443838119"
"2021-02-02";"13.216055721748448"
"2021-02-01";"13.23509651990863"
"2021-01-31";"13.209030663821183"
"2021-01-30";"13.194632081419437"
"2021-01-29";"13.220828445086184"
"2021-01-28";"13.220745704389559"
"2021-01-27";"13.163867453472538"
"2021-01-26";"13.175260547034998"
"2021-01-25";"13.196949632403307"
"2021-01-24";"13.172966781214203"
"2021-01-23";"13.185399581926355"
"2021-01-22";"13.175473349610725"
"2021-01-21";"13.186457900327929"
"2021-01-20";"13.15332422481069"
"2021-01-19";"13.162782059615564"
"2021-01-18";"13.131548311990686"
"2021-01-17";"13.118580765639589"
"2021-01-16";"13.04652794014496"
"2021-01-15";"13.08139534883721"
"2021-01-14";"12.971753536682803"
"2021-01-13";"12.919957562183189"
"2021-01-12";"12.918004912148119"
"2021-01-11";"12.89252281075957"
"2021-01-10";"12.858297285734658"
"2021-01-09";"12.756926892078782"
"2021-01-08";"12.77542524940788"
"2021-01-07";"12.824823478553245"
"2021-01-06";"12.701855868884069"
"2021-01-05";"12.775532918773742"
"2021-01-04";"12.780018465425918"
"2021-01-03";"12.75753354351492"
"2021-01-02";"12.915219411966147"
"2021-01-01";"12.788921196589621"
"2020-12-31";"12.727362593910637"
"2020-12-30";"12.74090999403934"
"2020-12-29";"12.781954887218046"
"2020-12-28";"12.813694953024894"
"2020-12-27";"12.735453366887821"
"2020-12-26";"12.67404498393431"
"2020-12-25";"12.734139743786047"
"2020-12-24";"12.759948652118101"
"2020-12-23";"12.710992177850967"
"2020-12-22";"12.646442703080146"
"2020-12-21";"12.50617508645121"
"2020-12-20";"12.38859412979274"
"2020-12-19";"12.308742093798388"
"2020-12-18";"12.346654030432264"
"2020-12-17";"12.21156133534216"
"2020-12-16";"12.188659247482777"
"2020-12-15";"12.196418132539725"
"2020-12-14";"12.064630035846129"
"2020-12-13";"11.957544001074835"
"2020-12-12";"11.624408522742813"
"2020-12-11";"11.70966670357657"
"2020-12-10";"11.723100913343728"
"2020-12-09";"11.475272187858602"
"2020-12-08";"11.31024392988774"
"2020-12-07";"11.142218828653036"
"2020-12-06";"11.16300261988837"
"2020-12-05";"11.106328024106759"
"2020-12-04";"11.156833198098992"
"2020-12-03";"11.150131694468833"
"2020-12-02";"10.662177328843995"
"2020-12-01";"10.41417999522559"
"2020-11-30";"10.075794032723772"
"2020-11-29";"9.41642541520646"
"2020-11-28";"9.352098856284304"
"2020-11-27";"9.412638944793635"
"2020-11-26";"9.454178747006177"
"2020-11-25";"8.994302541450612"
"2020-11-24";"8.671273960099102"
"2020-11-23";"8.739742477817066"
"2020-11-22";"8.353991917682615"
"2020-11-21";"8.153015239602325"
"2020-11-20";"8.209717768929918"
"2020-11-19";"8.197900186969653"
"2020-11-18";"8.155095080994922"
"2020-11-17";"8.369959870055418"
"2020-11-16";"7.6051651746811375"
"2020-11-15";"7.678170308352052"
"2020-11-14";"7.568788157564606"
"2020-11-13";"7.544258219383599"
"2020-11-12";"7.482065049953787"
"2020-11-11";"6.997804610318331"
"2020-11-10";"7.019386878044122"
"2020-11-09";"7.364975450081833"
"2020-11-08";"7.542031110878332"
"2020-11-07";"7.788671023965142"
"2020-11-06";"7.898176032729132"
"2020-11-05";"8.157675360247708"
"2020-11-04";"8.19262038774234"
"2020-11-03";"8.44583786550643"
"2020-11-02";"8.73890830868513"
"2020-11-01";"9.013593079886602"
"2020-10-31";"9.312805107022156"
"2020-10-30";"9.717942640436123"
"2020-10-29";"9.977735631236085"
"2020-10-28";"10.45085506996027"
"2020-10-27";"10.605511240029006"
"2020-10-26";"10.964295754849593"
"2020-10-25";"11.278195488721805"
"2020-10-24";"11.599087934965796"
"2020-10-23";"12.05812635267443"
"2020-10-22";"12.498653162374744"
"2020-10-21";"12.960893854748603"
"2020-10-20";"12.970615243342516"
"2020-10-19";"13.193544587112735"
"2020-10-18";"13.23564169227133"
"2020-10-17";"13.646422424391444"
"2020-10-16";"13.849033063006862"
"2020-10-15";"14.355923435075011"
"2020-10-14";"14.611030670001318"
"2020-10-13";"15.312456890605601"
"2020-10-12";"15.477698044181793"
"2020-10-11";"15.516998166172945"
"2020-10-10";"15.716530932990427"
"2020-10-09";"16.01057579318449"
"2020-10-08";"16.515151515151516"
"2020-10-07";"16.608258418406216"
"2020-10-06";"16.91495965238982"
"2020-10-05";"17.146452729274813"
"2020-10-04";"17.211432180641086"
"2020-10-03";"17.43442098528471"
"2020-10-02";"17.700552127314065"
"2020-10-01";"17.89231779382797"
"2020-09-30";"18.103305098820794"
"2020-09-29";"18.307020490426602"
"2020-09-28";"18.480840963038318"
"2020-09-27";"18.591164932628345"
"2020-09-26";"18.72852233676976"
"2020-09-25";"18.94334376086201"
"2020-09-24";"19.12280701754386"
"2020-09-23";"19.309123117803367"
"2020-09-22";"19.50957580096653"
"2020-09-21";"19.732078204199855"
"2020-09-20";"19.810977826245004"
"2020-09-19";"19.99266324284666"
"2020-09-18";"20.71455720258457"
"2020-09-17";"21.001926782273603"
"2020-09-16";"21.380933699489994"
"2020-09-15";"21.56549520766773"
"2020-09-14";"21.946758788864052"
"2020-09-13";"22.12208111429742"
"2020-09-12";"22.350993377483444"
"2020-09-11";"22.852306390181973"
"2020-09-10";"23.170993349066723"
"2020-09-09";"23.647908911758265"
"2020-09-08";"23.98401065956029"
"2020-09-07";"24.26421028982251"
"2020-09-06";"24.428862248360097"
"2020-09-05";"24.517593643586835"
"2020-09-04";"24.697004344843357"
"2020-09-03";"24.953789279112755"
"2020-09-02";"25.245441795231415"
"2020-09-01";"25.519848771266542"
"2020-08-31";"25.714285714285715"
"2020-08-30";"25.79412467160258"
"2020-08-29";"25.95529920692141"
"2020-08-28";"26.302971261568434"
"2020-08-27";"26.46410193580005"
"2020-08-26";"26.61409561360276"
"2020-08-25";"26.7260579064588"
"2020-08-24";"26.8857356235997"
"2020-08-23";"27.19717955175019"
"2020-08-22";"27.293404094010615"
"2020-08-21";"27.4390243902439"
"2020-08-20";"27.706516162134427"
"2020-08-19";"27.742101207295143"
"2020-08-18";"27.806385169927907"
"2020-08-17";"27.935851008794618"
"2020-08-16";"27.993779160186623"
"2020-08-15";"28.361344537815125"
"2020-08-14";"28.594122319301032"
