"Datum";"Niederösterreich"
"2021-01-24";"17.807773621727108"
"2021-01-23";"17.663929083561467"
"2021-01-22";"17.63426084965075"
"2021-01-21";"17.61789045054512"
"2021-01-20";"17.461992546911585"
"2021-01-19";"17.246806607133983"
"2021-01-18";"17.280703214743536"
"2021-01-17";"17.2939638703623"
"2021-01-16";"17.228615653812504"
"2021-01-15";"16.9396967084242"
"2021-01-14";"16.93849813115868"
"2021-01-13";"16.921080490386913"
"2021-01-12";"16.951476612447077"
"2021-01-11";"16.94271256109566"
"2021-01-10";"16.64439314785567"
"2021-01-09";"16.443181223735376"
"2021-01-08";"16.498528793610763"
"2021-01-07";"16.51855908697419"
"2021-01-06";"16.462440063931805"
"2021-01-05";"16.37144390767579"
"2021-01-04";"16.31600771629978"
"2021-01-03";"16.217687074829932"
"2021-01-02";"16.53451236891146"
"2021-01-01";"16.136730797473934"
"2020-12-31";"16.190968504227744"
"2020-12-30";"16.18718406184954"
"2020-12-29";"16.171345051156166"
"2020-12-28";"16.25"
"2020-12-27";"16.01734895754071"
"2020-12-26";"15.766713864758332"
"2020-12-25";"16.026749682924017"
"2020-12-24";"15.694374734566232"
"2020-12-23";"15.633496465470364"
"2020-12-22";"15.707626620705865"
"2020-12-21";"15.0417606776709"
"2020-12-20";"14.783061576058651"
"2020-12-19";"14.642584174745565"
"2020-12-18";"14.675519209748593"
"2020-12-17";"14.636035632019896"
"2020-12-16";"14.394841677276274"
"2020-12-15";"14.337214602411635"
"2020-12-14";"14.28690784526694"
"2020-12-13";"14.343268155835391"
"2020-12-12";"13.929291856885019"
"2020-12-11";"13.875187647437272"
"2020-12-10";"13.769810340348142"
"2020-12-09";"13.77422533669112"
"2020-12-08";"13.652102953177037"
"2020-12-07";"13.550074905529593"
"2020-12-06";"13.252794807068158"
"2020-12-05";"13.106994948345697"
"2020-12-04";"13.12638172439204"
"2020-12-03";"13.110486064297172"
"2020-12-02";"12.946586487442518"
"2020-12-01";"12.660944206008583"
"2020-11-30";"11.754178054030522"
"2020-11-29";"9.854873504608747"
"2020-11-28";"9.744365376509384"
"2020-11-27";"9.656111335215813"
"2020-11-26";"9.77048339530709"
"2020-11-25";"9.415999374005581"
"2020-11-24";"8.697965154940817"
"2020-11-23";"8.48169525512831"
"2020-11-22";"8.340903460236188"
"2020-11-21";"8.082271954516319"
"2020-11-20";"8.157444381061039"
"2020-11-19";"8.34729447726538"
"2020-11-18";"8.307153214113098"
"2020-11-17";"7.624360762436076"
"2020-11-16";"7.572597465105086"
"2020-11-15";"7.643899706764192"
"2020-11-14";"7.697002576970026"
"2020-11-13";"7.251961883408072"
"2020-11-12";"7.3146002317497105"
"2020-11-11";"7.2369157309657925"
"2020-11-10";"7.451564828614009"
"2020-11-09";"7.562679819153309"
"2020-11-08";"7.644226708336853"
"2020-11-07";"7.864726700747148"
"2020-11-06";"8.14636144358986"
"2020-11-05";"8.43558282208589"
"2020-11-04";"8.650170991752162"
"2020-11-03";"9.034087924785966"
"2020-11-02";"9.29337365960957"
"2020-11-01";"9.626955475330927"
"2020-10-31";"9.993086543900446"
"2020-10-30";"10.486051572907737"
"2020-10-29";"11.020436632489362"
"2020-10-28";"11.440305074801994"
"2020-10-27";"11.510023629849837"
"2020-10-26";"11.565210596233493"
"2020-10-25";"11.84051550543697"
"2020-10-24";"12.121718776124395"
"2020-10-23";"12.574798369612349"
"2020-10-22";"13.0328536519142"
"2020-10-21";"13.461357431987198"
"2020-10-20";"13.683901866875182"
"2020-10-19";"13.919487282195073"
"2020-10-18";"13.972657820667472"
"2020-10-17";"14.460861364350833"
"2020-10-16";"14.814814814814815"
"2020-10-15";"15.123287671232877"
"2020-10-14";"15.290178571428571"
"2020-10-13";"15.462146374985682"
"2020-10-12";"15.761821366024519"
"2020-10-11";"15.774713718158448"
"2020-10-10";"15.822031881989055"
"2020-10-09";"16.32302405498282"
"2020-10-08";"15.58475012879959"
"2020-10-07";"15.66140305462076"
"2020-10-06";"15.492584745762713"
"2020-10-05";"15.684153596538668"
"2020-10-04";"15.923129718599862"
"2020-10-03";"16.22150748147112"
"2020-10-02";"16.49691579400373"
"2020-10-01";"16.771182732973603"
"2020-09-30";"16.82905225863596"
"2020-09-29";"16.984818878701336"
"2020-09-28";"17.099236641221374"
"2020-09-27";"17.257462686567166"
"2020-09-26";"17.52447110830439"
"2020-09-25";"17.891682785299807"
"2020-09-24";"18.29268292682927"
"2020-09-23";"18.678892851078285"
"2020-09-22";"19.00812165197857"
"2020-09-21";"19.29147667485093"
"2020-09-20";"19.895098571170195"
"2020-09-19";"20.25036818851252"
"2020-09-18";"20.533880903490758"
"2020-09-17";"20.984357115604734"
"2020-09-16";"21.57708905453119"
"2020-09-15";"22.25819506272764"
"2020-09-14";"22.68976897689769"
"2020-09-13";"22.846363445818486"
"2020-09-12";"23.20136228182205"
"2020-09-11";"23.856423725103962"
"2020-09-10";"24.232992441084928"
"2020-09-09";"24.76709838673029"
"2020-09-08";"25.068997240110395"
"2020-09-07";"25.36063285248953"
"2020-09-06";"25.70754716981132"
"2020-09-05";"25.92152199762188"
"2020-09-04";"26.126558005752635"
"2020-09-03";"26.3030888030888"
"2020-09-02";"26.457618814306713"
"2020-09-01";"26.752539014119396"
"2020-08-31";"26.89243027888446"
"2020-08-30";"27.10843373493976"
"2020-08-29";"27.383367139959432"
"2020-08-28";"27.628549501151188"
"2020-08-27";"27.84940691077875"
"2020-08-26";"28.051948051948052"
"2020-08-25";"28.20579785844868"
"2020-08-24";"28.37624802942722"
"2020-08-23";"28.616852146263913"
"2020-08-22";"28.77697841726619"
"2020-08-21";"28.97773007781057"
"2020-08-20";"29.18918918918919"
"2020-08-19";"29.339853300733495"
"2020-08-18";"29.572836801752466"
"2020-08-17";"29.76026453568476"
"2020-08-16";"29.867256637168143"
"2020-08-15";"30.192899077439197"
"2020-08-14";"30.379746835443036"
"2020-08-13";"30.51709522463973"
"2020-08-12";"30.70798976400341"
"2020-08-11";"30.8836145267372"
