"Datum";"Steiermark"
"2021-05-02";"0.1600000640000256"
"2021-05-01";"0.19360007744003097"
"2021-04-30";"0.20480008192003277"
"2021-04-29";"0.38960015584006236"
"2021-04-28";"0.22240008896003557"
"2021-04-27";"0.22480008992003597"
"2021-04-26";"0.24640009856003944"
"2021-04-25";"0.21040008416003367"
"2021-04-24";"0.25520010208004085"
"2021-04-23";"0.23280009312003724"
"2021-04-22";"0.36240014496005796"
"2021-04-21";"0.31040012416004964"
"2021-04-20";"0.2568001027200411"
"2021-04-19";"0.275200110080044"
"2021-04-18";"0.16640006656002662"
"2021-04-17";"0.24960009984003992"
"2021-04-16";"0.22080008832003534"
"2021-04-15";"0.30400012160004863"
"2021-04-14";"0.2264000905600362"
"2021-04-13";"0.268800107520043"
"2021-04-12";"0.2144000857600343"
"2021-04-11";"0.18240007296002916"
"2021-04-10";"0.19200007680003073"
"2021-04-09";"0.42000016800006723"
"2021-04-08";"0.17600007040002816"
"2021-04-07";"0.2704001081600433"
"2021-04-06";"0.1568000627200251"
"2021-04-05";"0.1956000782400313"
"2021-04-03";"0.3480001392000557"
"2021-04-02";"0.2528001011200405"
"2021-04-01";"0.33280013312005324"
"2021-03-31";"0.22240008896003557"
"2021-03-30";"0.17520007008002803"
"2021-03-29";"0.21680008672003467"
"2021-03-28";"0.4272001708800684"
"2021-03-27";"0.23600009440003777"
"2021-03-26";"0.23360009344003738"
"2021-03-25";"0.18320007328002932"
"2021-03-24";"0.3640001456000582"
"2021-03-23";"0.3512001404800562"
"2021-03-22";"0.20960008384003354"
"2021-03-21";"0.19200007680003073"
"2021-03-20";"0.2632001052800421"
"2021-03-19";"0.3864001545600618"
"2021-03-18";"0.27280010912004365"
"2021-03-17";"0.4416001766400707"
"2021-03-16";"0.1456000582400233"
"2021-03-15";"0.20080008032003213"
"2021-03-14";"0.19040007616003046"
"2021-03-13";"0.30640012256004906"
"2021-03-12";"0.3176001270400508"
"2021-03-11";"0.27440010976004386"
"2021-03-10";"0.25120010048004016"
"2021-03-09";"0.2344000937600375"
"2021-03-08";"0.25520010208004085"
"2021-03-07";"0.20960008384003354"
"2021-03-06";"0.20800008320003327"
"2021-03-05";"0.431200172480069"
"2021-03-04";"0.11520004608001844"
"2021-03-03";"0.29600011840004736"
"2021-03-02";"0.19360007744003097"
"2021-03-01";"0.2056000822400329"
"2021-02-28";"0.09840003936001575"
"2021-02-27";"0.37520015008006"
"2021-02-26";"0.2528001011200405"
"2021-02-25";"0.11200004480001792"
"2021-02-24";"0.3912001564800626"
"2021-02-23";"0.21280008512003404"
"2021-02-22";"0.1888000755200302"
"2021-02-21";"0.12560005024002008"
"2021-02-20";"0.24080009632003854"
"2021-02-19";"0.21760008704003483"
"2021-02-18";"0.24400009760003905"
"2021-02-17";"0.2712001084800434"
"2021-02-16";"0.237600095040038"
"2021-02-15";"0.13680005472002188"
"2021-02-14";"0.25440010176004074"
"2021-02-13";"0.12320004928001972"
"2021-02-12";"0.1200000480000192"
"2021-02-11";"0.18080007232002893"
"2021-02-10";"0.21680008672003467"
"2021-02-09";"0.18400007360002946"
"2021-02-08";"0.16960006784002712"
"2021-02-07";"0.11360004544001817"
"2021-02-06";"0.13520005408002164"
"2021-02-05";"0.18000007200002882"
"2021-02-04";"0.16240006496002599"
"2021-02-03";"0.18400007360002946"
"2021-02-02";"0.21520008608003444"
"2021-02-01";"0.1680000672000269"
"2021-01-31";"0.12480004992001996"
"2021-01-30";"0.1344000537600215"
"2021-01-29";"0.19040007616003046"
"2021-01-28";"0.20800008320003327"
"2021-01-27";"0.12400004960001984"
"2021-01-26";"0.21600008640003454"
"2021-01-25";"0.16080006432002575"
"2021-01-24";"0.07680003072001229"
"2021-01-23";"0.16720006688002675"
"2021-01-22";"0.19360007744003097"
"2021-01-21";"0.17600007040002816"
"2021-01-20";"0.16880006752002702"
"2021-01-19";"0.16160006464002585"
"2021-01-18";"0.13280005312002124"
"2021-01-17";"0.041600016640006655"
"2021-01-16";"0.15120006048002418"
"2021-01-15";"0.2144000857600343"
"2021-01-14";"0.11360004544001817"
"2021-01-13";"0.13920005568002228"
"2021-01-12";"0.2880001152000461"
"2021-01-11";"0.19040007616003046"
"2021-01-10";"0.14960005984002395"
"2021-01-09";"0.15280006112002445"
"2021-01-08";"0.2664001065600426"
"2021-01-07";"0.23840009536003814"
"2021-01-06";"0.18160007264002906"
"2021-01-05";"0.2912001164800466"
"2021-01-04";"0.2536001014400406"
"2021-01-03";"0.23920009568003825"
"2021-01-02";"0.13680005472002188"
"2021-01-01";"0.13520005408002164"
"2020-12-31";"0.19250266295350418"
"2020-12-30";"0.3015875052938232"
"2020-12-29";"0.33928594345555113"
"2020-12-28";"0.13635605292539882"
"2020-12-27";"0.12993929749361532"
"2020-12-26";"0.11630369220107545"
"2020-12-25";"0.05454242117015952"
"2020-12-24";"0.25265974512647427"
"2020-12-23";"0.3465047933163075"
"2020-12-22";"0.26469116156106826"
"2020-12-21";"0.27511838913771636"
"2020-12-20";"0.08101153732626634"
"2020-12-19";"0.1548042247917763"
"2020-12-18";"0.3809948537621437"
"2020-12-17";"0.1788670576609643"
"2020-12-16";"0.13234558078053413"
"2020-12-15";"0.44034984150614087"
"2020-12-14";"0.26469116156106826"
"2020-12-13";"0.3729739094724144"
"2020-12-12";"0.2654932559900412"
"2020-12-11";"0.4355372749323032"
"2020-12-10";"0.3745780983303602"
"2020-12-09";"0.2374199509759885"
"2020-12-08";"0.255868122842366"
"2020-12-07";"0.3184314883022549"
"2020-12-06";"0.15721050807869508"
"2020-12-05";"0.35372364317706395"
"2020-12-04";"0.5085278679688402"
"2020-12-03";"0.5093299623978131"
"2020-12-02";"0.47644409080992284"
"2020-12-01";"0.43633936936127615"
"2020-11-30";"0.32083777158917365"
"2020-11-29";"0.2791288612825811"
"2020-11-28";"0.5734975167156479"
"2020-11-27";"0.4467665969379243"
"2020-11-26";"0.4579959189435454"
"2020-11-25";"0.6176127103091593"
"2020-11-24";"0.6761656036241834"
"2020-11-23";"0.377786476046252"
"2020-11-22";"0.26950372813490586"
"2020-11-21";"0.5029132069660297"
"2020-11-20";"0.6673425649054812"
"2020-11-19";"0.7684064629560708"
"2020-11-18";"0.5742996111446208"
"2020-11-17";"0.8109174676916364"
"2020-11-16";"0.4395477470771679"
"2020-11-15";"0.3449006044583617"
"2020-11-14";"0.44917288022484314"
"2020-11-13";"0.791667201396286"
"2020-11-12";"0.7611876130953145"
"2020-11-11";"0.8630536055748772"
"2020-11-10";"0.8534284724272019"
"2020-11-09";"0.5261739454062448"
"2020-11-08";"0.5726954222866749"
"2020-11-07";"0.6039771050166194"
"2020-11-06";"0.8566368501430937"
"2020-11-05";"0.7828441626775837"
"2020-11-04";"0.6111959548773758"
"2020-11-03";"0.7098535696410466"
"2020-11-02";"0.729103835936397"
"2020-11-01";"0.4395477470771679"
"2020-10-31";"0.5638723835679728"
"2020-10-30";"0.5037153013950026"
"2020-10-29";"0.48927760167348977"
"2020-10-28";"0.2510555562685284"
"2020-10-27";"0.3858074203359813"
"2020-10-26";"0.17084611337123498"
"2020-10-25";"0.24784717855263663"
"2020-10-24";"0.2735142002797706"
"2020-10-23";"0.27110791699285175"
"2020-10-22";"0.18287752980582897"
"2020-10-21";"0.15239794150485747"
"2020-10-20";"0.1499916582179387"
"2020-10-19";"0.015239794150485748"
