"Datum";"Salzburg"
"2021-02-08";"13.13193935636589"
"2021-02-07";"13.107344632768362"
"2021-02-06";"13.138520783780724"
"2021-02-05";"13.170219409043172"
"2021-02-04";"13.11783285433799"
"2021-02-03";"12.88056206088993"
"2021-02-02";"12.8399873892981"
"2021-02-01";"12.813113240217016"
"2021-01-31";"12.80825291952824"
"2021-01-30";"12.631762348636641"
"2021-01-29";"12.671133119720361"
"2021-01-28";"12.732701088865474"
"2021-01-27";"12.665295327652073"
"2021-01-26";"12.660842875693541"
"2021-01-25";"12.535933378774859"
"2021-01-24";"12.45493280891511"
"2021-01-23";"12.395089752396883"
"2021-01-22";"12.363090772693173"
"2021-01-21";"12.344933747849446"
"2021-01-20";"12.379391953395231"
"2021-01-19";"12.341530471971895"
"2021-01-18";"12.33960057851494"
"2021-01-17";"12.299894925520737"
"2021-01-16";"12.271079297201823"
"2021-01-15";"12.279116152959142"
"2021-01-14";"12.257437537226872"
"2021-01-13";"12.123693160347651"
"2021-01-12";"12.147546703035301"
"2021-01-11";"12.08092300808591"
"2021-01-10";"11.986080680500065"
"2021-01-09";"11.910541476518755"
"2021-01-08";"11.982677216632476"
"2021-01-07";"12.073886938547853"
"2021-01-06";"11.917767404906147"
"2021-01-05";"11.89365671641791"
"2021-01-04";"11.902749129273323"
"2021-01-03";"11.865389205223499"
"2021-01-02";"12.134754211069096"
"2021-01-01";"11.796135031051591"
"2020-12-31";"11.788504464285714"
"2020-12-30";"11.941353117823706"
"2020-12-29";"11.97540573389576"
"2020-12-28";"11.905192690428805"
"2020-12-27";"11.762557077625571"
"2020-12-26";"11.74089068825911"
"2020-12-25";"11.696772283091502"
"2020-12-24";"11.585888313526805"
"2020-12-23";"11.647940074906366"
"2020-12-22";"11.703215543688216"
"2020-12-21";"11.577258138468592"
"2020-12-20";"11.60951903421144"
"2020-12-19";"11.454221809457472"
"2020-12-18";"11.47502722887817"
"2020-12-17";"11.43662854457152"
"2020-12-16";"11.226218143144129"
"2020-12-15";"11.15344923394459"
"2020-12-14";"11.163572343149808"
"2020-12-13";"11.222705647948604"
"2020-12-12";"10.960591133004927"
"2020-12-11";"10.9185656975061"
"2020-12-10";"10.594196222938738"
"2020-12-09";"10.260524426804036"
"2020-12-08";"9.899722637081288"
"2020-12-07";"9.550851832731027"
"2020-12-06";"9.428633499891376"
"2020-12-05";"9.362558515990724"
"2020-12-04";"9.142857142857144"
"2020-12-03";"8.977378783165191"
"2020-12-02";"8.880674390298879"
"2020-12-01";"8.857638571819926"
"2020-11-30";"8.39669729906237"
"2020-11-29";"7.936882883734115"
"2020-11-28";"7.873264303096818"
"2020-11-27";"7.715824719755423"
"2020-11-26";"7.425374981436563"
"2020-11-25";"7.123730611832466"
