"Datum";"Oberösterreich"
"2021-01-04";"0.21862868296033805"
"2021-01-03";"0.26222231762916676"
"2021-01-02";"0.14134905786559618"
"2021-01-01";"0.15654077903806682"
"2020-12-31";"0.2120235867983943"
"2020-12-30";"0.3441255100372692"
"2020-12-29";"0.30053187536844056"
"2020-12-28";"0.23910448106236365"
"2020-12-27";"0.21862868296033805"
"2020-12-26";"0.13276243285506933"
"2020-12-25";"0.17173250021053746"
"2020-12-24";"0.2377834618299749"
"2020-12-23";"0.371866913917433"
"2020-12-22";"0.287321683044553"
"2020-12-21";"0.2562777310834174"
"2020-12-20";"0.17899810598867555"
"2020-12-19";"0.15125670210851183"
"2020-12-18";"0.2701484330234993"
"2020-12-17";"0.1968318656259237"
"2020-12-16";"0.32298920231904926"
"2020-12-15";"0.361298760058323"
"2020-12-14";"0.34148347157249176"
"2020-12-13";"0.31572359654091114"
"2020-12-12";"0.4372573659206761"
"2020-12-11";"0.43527583707209294"
"2020-12-10";"0.40423188511095737"
"2020-12-09";"0.3077974811465786"
"2020-12-08";"0.3249707311676324"
"2020-12-07";"0.29987136575224616"
"2020-12-06";"0.20343696178786744"
"2020-12-05";"0.3474280581182411"
"2020-12-04";"0.42272615436439986"
"2020-12-03";"0.4471650101635917"
"2020-12-02";"0.4815115102056992"
"2020-12-01";"0.4418809332340367"
"2020-11-30";"0.40092933702998546"
"2020-11-29";"0.3170446157732999"
"2020-11-28";"0.4398994043854536"
"2020-11-27";"0.8025191836761654"
"2020-11-26";"0.7311841451271728"
"2020-11-25";"0.7661911547854747"
"2020-11-24";"0.8632860683660478"
"2020-11-23";"0.7285421066623954"
"2020-11-22";"0.42206564474820546"
"2020-11-21";"0.6611701258105692"
"2020-11-20";"1.0039746166154495"
"2020-11-19";"0.9115032703482372"
"2020-11-18";"1.1321134821571583"
"2020-11-17";"1.118903289833271"
"2020-11-16";"0.7655306451692804"
"2020-11-15";"0.6373917796275717"
"2020-11-14";"0.680324904680206"
"2020-11-13";"1.0832357705587747"
"2020-11-12";"1.239116039980647"
"2020-11-11";"1.6043778577361363"
"2020-11-10";"1.373199492068105"
"2020-11-09";"0.44980704862836923"
"2020-11-08";"1.0416236647385289"
"2020-11-07";"1.0079376743126158"
"2020-11-06";"1.5482345403596143"
"2020-11-05";"0.9570784338656491"
"2020-11-04";"0.8930090010947946"
"2020-11-03";"1.0198268474041148"
"2020-11-02";"1.309790568913445"
"2020-11-01";"0.6459784046380985"
"2020-10-31";"0.7899695009684722"
"2020-10-30";"0.8071427509895259"
"2020-10-29";"0.5971006930397147"
"2020-10-28";"0.6525835008000422"
"2020-10-27";"0.2252337791222818"
"2020-10-26";"0.45377010632553544"
"2020-10-25";"0.41347901973767864"
"2020-10-24";"0.3897006735546811"
"2020-10-23";"0.4055529043433461"
"2020-10-22";"0.2615618080129724"
"2020-10-21";"0.27873505803402615"
"2020-10-20";"0.20013441370689555"
"2020-10-19";"0.046235673133606235"
"2020-10-18";"0.19022676946397993"
"2020-10-17";"0.21664715411175492"
"2020-10-16";"0.14068854824940183"
"2020-10-15";"0.14927517325992867"
"2020-10-14";"0.14597262517895682"
"2020-10-13";"0.10832357705587746"
"2020-10-12";"0.02906242311255249"
"2020-10-11";"0.08586625010526873"
"2020-10-10";"0.1941898271611462"
"2020-10-09";"0.2278758175870593"
"2020-10-08";"0.014531211556276244"
"2020-10-07";"0.09379236549960122"
"2020-10-06";"0.06605096161943748"
"2020-10-05";"0.07001401931660373"
"2020-10-04";"0.07992166355951935"
"2020-10-03";"0.0759586058623531"
"2020-10-02";"0.05085924044696686"
"2020-10-01";"0.09973695204535059"
"2020-09-30";"0.06406943277085435"
"2020-09-29";"0.06076688468988248"
"2020-09-28";"0.02906242311255249"
"2020-09-27";"0.05482229814413311"
"2020-09-26";"0.0627484135384656"
"2020-09-25";"0.034346500042107486"
"2020-09-24";"0.04425414428502311"
