"Datum";"Oberösterreich"
"2021-05-09";"13.815183544581378"
"2021-05-08";"13.800611019419181"
"2021-05-07";"13.798258728344033"
"2021-05-06";"13.81777805194004"
"2021-05-05";"13.836400240172358"
"2021-05-04";"13.860369609856264"
"2021-05-03";"13.876434919253887"
"2021-05-02";"13.889877562642369"
"2021-05-01";"13.894830659536542"
"2021-04-30";"13.913090099991956"
"2021-04-29";"13.924481640113976"
"2021-04-28";"13.970674170435034"
"2021-04-27";"14.013463030806157"
"2021-04-26";"14.030069607248569"
"2021-04-25";"14.067633551759815"
"2021-04-24";"14.083866330643328"
"2021-04-23";"14.117045464921972"
"2021-04-22";"14.169057198632585"
"2021-04-21";"14.204231830726771"
"2021-04-20";"14.23964368548961"
"2021-04-19";"14.295262141690184"
"2021-04-18";"14.302474998603273"
"2021-04-17";"14.301193790049881"
"2021-04-16";"14.324418070515884"
"2021-04-15";"14.369656107574674"
"2021-04-14";"14.39209238154637"
"2021-04-13";"14.439472959236989"
"2021-04-12";"14.453322641311301"
"2021-04-11";"14.476646706586827"
"2021-04-10";"14.502364202514126"
"2021-04-09";"14.51289177088158"
"2021-04-08";"14.587212911235257"
"2021-04-07";"14.625210706316805"
"2021-04-06";"14.685725474838456"
"2021-04-05";"14.703278978736797"
"2021-04-03";"14.663192414770194"
"2021-04-02";"14.683352897873103"
"2021-04-01";"14.71175742079821"
"2021-03-31";"14.770663375377545"
"2021-03-30";"14.807641872944783"
"2021-03-29";"14.856656086158463"
"2021-03-28";"14.860157666374691"
"2021-03-27";"14.879462050218185"
"2021-03-26";"14.943000924309334"
"2021-03-25";"14.998605501554607"
"2021-03-24";"15.08817902004825"
"2021-03-23";"15.148032845113976"
"2021-03-22";"15.19718531743948"
"2021-03-21";"15.209566933704863"
"2021-03-20";"15.176851597061999"
"2021-03-19";"15.22550991094513"
"2021-03-18";"15.266604702840722"
"2021-03-17";"15.33468734216663"
"2021-03-16";"15.380295077009482"
"2021-03-15";"15.422042660410964"
"2021-03-14";"15.4772422368378"
"2021-03-13";"15.512865394713812"
"2021-03-12";"15.556336790297065"
"2021-03-11";"15.611716515959502"
"2021-03-10";"15.660551171489141"
"2021-03-09";"15.734948089168425"
"2021-03-08";"15.81856298837431"
"2021-03-07";"15.868549884643521"
"2021-03-06";"15.881795195954489"
"2021-03-05";"15.924252205724121"
"2021-03-04";"15.994903473146538"
"2021-03-03";"16.046447837615435"
"2021-03-02";"16.118292654926183"
"2021-03-01";"16.177351707609347"
"2021-02-28";"16.21159423639116"
"2021-02-27";"16.246135318843432"
"2021-02-26";"16.291789077650172"
"2021-02-25";"16.32829071583413"
"2021-02-24";"16.337803993165274"
"2021-02-23";"16.383431007551646"
"2021-02-22";"16.42688679245283"
"2021-02-21";"16.448068060971288"
"2021-02-20";"16.47518654506692"
"2021-02-19";"16.51851499738556"
"2021-02-18";"16.55522580183788"
"2021-02-17";"16.58535418759267"
"2021-02-16";"16.64005378603244"
"2021-02-15";"16.618331909363302"
"2021-02-14";"16.648771248295915"
"2021-02-13";"16.64289685513307"
"2021-02-12";"16.65273892138696"
"2021-02-11";"16.691957511380878"
"2021-02-10";"16.719193000815274"
"2021-02-09";"16.68190963965612"
"2021-02-08";"16.71619159421353"
"2021-02-07";"16.698929210261937"
"2021-02-06";"16.715348175057066"
"2021-02-05";"16.716241795521032"
"2021-02-04";"16.757503267651483"
"2021-02-03";"16.765919592774715"
"2021-02-02";"16.770501752604137"
"2021-02-01";"16.786689843555997"
"2021-01-31";"16.721201338691415"
"2021-01-30";"16.71194636225418"
"2021-01-29";"16.687468796804794"
"2021-01-28";"16.660825155217307"
"2021-01-27";"16.626481816355234"
"2021-01-26";"16.633089901787965"
"2021-01-25";"16.652568586109812"
"2021-01-24";"16.562911225832575"
"2021-01-23";"16.52452025586354"
"2021-01-22";"16.450964936815073"
"2021-01-21";"16.43922969009055"
"2021-01-20";"16.377501407441528"
"2021-01-19";"16.351151896297246"
"2021-01-18";"16.398722110578657"
"2021-01-17";"16.366971528961916"
"2021-01-16";"16.32980512926684"
"2021-01-15";"16.299062512156222"
"2021-01-14";"16.315378610460577"
"2021-01-13";"16.292002819769717"
"2021-01-12";"16.214375523889355"
"2021-01-11";"16.207967163079516"
"2021-01-10";"16.1726846656545"
"2021-01-09";"16.101504306523953"
"2021-01-08";"16.075292368550304"
"2021-01-07";"16.00235092968583"
"2021-01-06";"15.958588134320353"
"2021-01-05";"15.901226589112843"
"2021-01-04";"15.95030449348289"
"2021-01-03";"15.81786969672198"
"2021-01-02";"15.999780824920206"
"2021-01-01";"15.63466003544589"
"2020-12-31";"15.561681598897312"
"2020-12-30";"15.478547397859586"
"2020-12-29";"15.437608077201986"
"2020-12-28";"15.32567049808429"
"2020-12-27";"15.107700554372206"
"2020-12-26";"14.951814058956916"
"2020-12-25";"14.866612657939994"
"2020-12-24";"14.636442745260275"
"2020-12-23";"14.597284159509027"
"2020-12-22";"14.542615936162832"
"2020-12-21";"14.329148543082002"
"2020-12-20";"14.24955744444282"
"2020-12-19";"14.144707852295761"
"2020-12-18";"14.030330272795602"
"2020-12-17";"13.967143111321986"
"2020-12-16";"13.68659339350073"
"2020-12-15";"13.546964309824924"
"2020-12-14";"13.341400695810014"
"2020-12-13";"13.248364916988093"
"2020-12-12";"12.869538508792136"
"2020-12-11";"12.800024824290569"
"2020-12-10";"12.697118851302632"
"2020-12-09";"12.408597385331266"
"2020-12-08";"12.165954461381466"
"2020-12-07";"11.940730264849577"
"2020-12-06";"11.704711024769306"
"2020-12-05";"11.551853177573134"
"2020-12-04";"11.503872915846133"
"2020-12-03";"11.24452700013268"
"2020-12-02";"10.718059678961405"
"2020-12-01";"10.562064866700629"
"2020-11-30";"10.254032050291132"
"2020-11-29";"9.841358003263096"
"2020-11-28";"9.503973115832954"
"2020-11-27";"9.244173691294185"
"2020-11-26";"9.139775215825384"
"2020-11-25";"8.624829165589333"
"2020-11-24";"8.322953232929454"
"2020-11-23";"8.165792681746938"
"2020-11-22";"7.928661815881051"
"2020-11-21";"7.709714239942327"
"2020-11-20";"7.560895863985614"
"2020-11-19";"7.254935043023452"
"2020-11-18";"7.168303067164827"
"2020-11-17";"6.994269211678173"
"2020-11-16";"6.756122736229708"
"2020-11-15";"6.655574043261232"
"2020-11-14";"6.44380801896109"
